#OTUID,Treatment,Week,Habitat,Content,Group,Batch3,Batch2
1,Control,1,Rhizosphere,0.003729449,OTU5,Y16-P1,Y2016
2,Control,1,Rhizosphere,0.002128543,OTU5,Y16-P1,Y2016
3,Control,1,Rhizosphere,0.003001347,OTU5,Y16-P1,Y2016
4,Control,1,Rhizosphere,0.001624658,OTU5,Y16-P1,Y2016
5,Control,1,Rhizosphere,0.004604927,OTU5,Y16-P1,Y2016
6,Control,1,Rhizosphere,0.005234665,OTU5,Y16-P1,Y2016
7,Control,2,Rhizosphere,0.009098914,OTU5,Y16-P1,Y2016
8,Control,2,Rhizosphere,0.00936659,OTU5,Y16-P1,Y2016
9,Control,2,Rhizosphere,0.00626521,OTU5,Y16-P1,Y2016
10,Control,2,Rhizosphere,0.017079661,OTU5,Y16-P1,Y2016
11,Control,2,Rhizosphere,0.01269304,OTU5,Y16-P1,Y2016
12,Control,2,Rhizosphere,0.009632496,OTU5,Y16-P1,Y2016
13,Control,3,Rhizosphere,0.062619906,OTU5,Y16-P1,Y2016
14,Control,3,Rhizosphere,0.099941125,OTU5,Y16-P1,Y2016
15,Control,3,Rhizosphere,0.115576798,OTU5,Y16-P1,Y2016
16,Control,3,Rhizosphere,0.14369877,OTU5,Y16-P1,Y2016
17,Control,3,Rhizosphere,0.287018606,OTU5,Y16-P1,Y2016
18,Control,3,Rhizosphere,0.041888512,OTU5,Y16-P1,Y2016
19,Control,4,Rhizosphere,0.110389184,OTU5,Y16-P1,Y2016
20,Control,4,Rhizosphere,0.204209674,OTU5,Y16-P1,Y2016
21,Control,4,Rhizosphere,0.22830422,OTU5,Y16-P1,Y2016
22,Control,4,Rhizosphere,0.043271768,OTU5,Y16-P1,Y2016
23,Control,4,Rhizosphere,0.224237965,OTU5,Y16-P1,Y2016
24,Control,4,Rhizosphere,0.261376181,OTU5,Y16-P1,Y2016
25,Control,5,Rhizosphere,0.035578413,OTU5,Y16-P1,Y2016
26,Control,5,Rhizosphere,0.12657614,OTU5,Y16-P1,Y2016
27,Control,5,Rhizosphere,0.186256166,OTU5,Y16-P1,Y2016
28,Control,5,Rhizosphere,0.147551359,OTU5,Y16-P1,Y2016
29,Control,5,Rhizosphere,0.134549871,OTU5,Y16-P1,Y2016
30,Control,5,Rhizosphere,0.087885701,OTU5,Y16-P1,Y2016
31,Control,6,Rhizosphere,0.031267729,OTU5,Y16-P1,Y2016
32,Control,6,Rhizosphere,0.072152718,OTU5,Y16-P1,Y2016
33,Control,6,Rhizosphere,0.091372475,OTU5,Y16-P1,Y2016
34,Control,6,Rhizosphere,0.027785223,OTU5,Y16-P1,Y2016
35,Control,6,Rhizosphere,0.013332171,OTU5,Y16-P1,Y2016
36,Control,6,Rhizosphere,0.088476374,OTU5,Y16-P1,Y2016
37,Control,7,Rhizosphere,0.066013804,OTU5,Y16-P1,Y2016
38,Control,7,Rhizosphere,0.054197154,OTU5,Y16-P1,Y2016
39,Control,7,Rhizosphere,0.104123671,OTU5,Y16-P1,Y2016
40,Control,7,Rhizosphere,0.059065147,OTU5,Y16-P1,Y2016
41,Control,7,Rhizosphere,0.123034228,OTU5,Y16-P1,Y2016
42,Control,7,Rhizosphere,0.055752128,OTU5,Y16-P1,Y2016
43,Control,8,Rhizosphere,0.055031847,OTU5,Y16-P1,Y2016
44,Control,8,Rhizosphere,0.219190881,OTU5,Y16-P1,Y2016
45,Control,8,Rhizosphere,0.063342938,OTU5,Y16-P1,Y2016
46,Control,8,Rhizosphere,0.148885728,OTU5,Y16-P1,Y2016
47,Control,8,Rhizosphere,0.021637875,OTU5,Y16-P1,Y2016
48,Control,8,Rhizosphere,0.06682062,OTU5,Y16-P1,Y2016
49,Control,9,Rhizosphere,0.057346687,OTU5,Y16-P1,Y2016
50,Control,9,Rhizosphere,0.069071728,OTU5,Y16-P1,Y2016
51,Control,9,Rhizosphere,0.093628643,OTU5,Y16-P1,Y2016
52,Control,9,Rhizosphere,0.040714944,OTU5,Y16-P1,Y2016
53,Control,9,Rhizosphere,0.051812246,OTU5,Y16-P1,Y2016
54,Control,9,Rhizosphere,0.127110916,OTU5,Y16-P1,Y2016
55,Control,10,Rhizosphere,0.07960878,OTU5,Y16-P1,Y2016
56,Control,10,Rhizosphere,0.315515798,OTU5,Y16-P1,Y2016
57,Control,10,Rhizosphere,0.169085255,OTU5,Y16-P1,Y2016
58,Control,10,Rhizosphere,0.070299266,OTU5,Y16-P1,Y2016
59,Control,10,Rhizosphere,0.07029863,OTU5,Y16-P1,Y2016
60,Control,10,Rhizosphere,0.136422136,OTU5,Y16-P1,Y2016
61,Control,11,Rhizosphere,0.084174684,OTU5,Y16-P1,Y2016
62,Control,11,Rhizosphere,0.384942544,OTU5,Y16-P1,Y2016
63,Control,11,Rhizosphere,0.111416781,OTU5,Y16-P1,Y2016
64,Control,11,Rhizosphere,0.035154653,OTU5,Y16-P1,Y2016
65,Control,11,Rhizosphere,0.083885542,OTU5,Y16-P1,Y2016
66,Control,11,Rhizosphere,0.154026159,OTU5,Y16-P1,Y2016
67,Control,12,Rhizosphere,0.035583634,OTU5,Y16-P1,Y2016
68,Control,12,Rhizosphere,0.10411528,OTU5,Y16-P1,Y2016
69,Control,12,Rhizosphere,0.038362102,OTU5,Y16-P1,Y2016
70,Control,12,Rhizosphere,0.02419054,OTU5,Y16-P1,Y2016
71,Control,12,Rhizosphere,0.024365274,OTU5,Y16-P1,Y2016
72,Control,12,Rhizosphere,0.095782516,OTU5,Y16-P1,Y2016
73,Control,13,Rhizosphere,0.003456221,OTU5,Y16-P1,Y2016
74,Control,13,Rhizosphere,0.009567727,OTU5,Y16-P1,Y2016
75,Control,13,Rhizosphere,0.008463088,OTU5,Y16-P1,Y2016
76,Control,13,Rhizosphere,0.008222396,OTU5,Y16-P1,Y2016
77,Control,13,Rhizosphere,0.005831363,OTU5,Y16-P1,Y2016
78,Control,13,Rhizosphere,0.028874468,OTU5,Y16-P1,Y2016
79,Control,14,Rhizosphere,0.036984937,OTU5,Y16-P1,Y2016
80,Control,14,Rhizosphere,0.034213709,OTU5,Y16-P1,Y2016
81,Control,14,Rhizosphere,0.008292228,OTU5,Y16-P1,Y2016
82,Control,14,Rhizosphere,0.040826052,OTU5,Y16-P1,Y2016
83,Control,14,Rhizosphere,0.0129111,OTU5,Y16-P1,Y2016
84,Control,14,Rhizosphere,0.042230704,OTU5,Y16-P1,Y2016
85,Control,15,Rhizosphere,0.004467666,OTU5,Y16-P1,Y2016
86,Control,15,Rhizosphere,0.004988606,OTU5,Y16-P1,Y2016
87,Control,15,Rhizosphere,0.009522662,OTU5,Y16-P1,Y2016
88,Control,15,Rhizosphere,0.007230938,OTU5,Y16-P1,Y2016
89,Control,15,Rhizosphere,0.006827926,OTU5,Y16-P1,Y2016
90,Control,15,Rhizosphere,0.00748446,OTU5,Y16-P1,Y2016
91,Control,16,Rhizosphere,0.025575564,OTU5,Y16-P1,Y2016
92,Control,16,Rhizosphere,0.007219174,OTU5,Y16-P1,Y2016
93,Control,16,Rhizosphere,0.026181768,OTU5,Y16-P1,Y2016
94,Control,16,Rhizosphere,0.005643719,OTU5,Y16-P1,Y2016
95,Control,16,Rhizosphere,0.004402377,OTU5,Y16-P1,Y2016
96,Control,16,Rhizosphere,0.010258418,OTU5,Y16-P1,Y2016
97,Control,17,Rhizosphere,0.007972487,OTU5,Y16-P1,Y2016
98,Control,17,Rhizosphere,0.02,OTU5,Y16-P1,Y2016
99,Control,17,Rhizosphere,0.00409904,OTU5,Y16-P1,Y2016
100,Control,17,Rhizosphere,0.006448413,OTU5,Y16-P1,Y2016
101,Control,17,Rhizosphere,0.00589745,OTU5,Y16-P1,Y2016
102,Control,17,Rhizosphere,0.018141743,OTU5,Y16-P1,Y2016
253,Control,1,Root,0.000894935,OTU5,Y16-P1,Y2016
254,Control,1,Root,0.000288913,OTU5,Y16-P1,Y2016
255,Control,1,Root,0.000267344,OTU5,Y16-P1,Y2016
256,Control,1,Root,0.000430385,OTU5,Y16-P1,Y2016
257,Control,1,Root,0.035463791,OTU5,Y16-P1,Y2016
258,Control,1,Root,0.001325732,OTU5,Y16-P1,Y2016
259,Control,2,Root,0.009729003,OTU5,Y16-P1,Y2016
260,Control,2,Root,0.025671795,OTU5,Y16-P1,Y2016
261,Control,2,Root,0.06379876,OTU5,Y16-P1,Y2016
262,Control,2,Root,0.012209957,OTU5,Y16-P1,Y2016
263,Control,2,Root,0.012772298,OTU5,Y16-P1,Y2016
264,Control,2,Root,0.031265633,OTU5,Y16-P1,Y2016
265,Control,3,Root,0.064663805,OTU5,Y16-P1,Y2016
266,Control,3,Root,0.025384473,OTU5,Y16-P1,Y2016
267,Control,3,Root,0.071734475,OTU5,Y16-P1,Y2016
268,Control,3,Root,0.092069697,OTU5,Y16-P1,Y2016
269,Control,3,Root,0.153557697,OTU5,Y16-P1,Y2016
270,Control,3,Root,0.04034765,OTU5,Y16-P1,Y2016
271,Control,4,Root,0.020338316,OTU5,Y16-P1,Y2016
272,Control,4,Root,0.145010801,OTU5,Y16-P1,Y2016
273,Control,4,Root,0.107096452,OTU5,Y16-P1,Y2016
274,Control,4,Root,0.0150052,OTU5,Y16-P1,Y2016
275,Control,4,Root,0.066478419,OTU5,Y16-P1,Y2016
276,Control,4,Root,0.112489992,OTU5,Y16-P1,Y2016
277,Control,5,Root,0.007015226,OTU5,Y16-P1,Y2016
278,Control,5,Root,0.066893753,OTU5,Y16-P1,Y2016
279,Control,5,Root,0.086437988,OTU5,Y16-P1,Y2016
280,Control,5,Root,0.032964758,OTU5,Y16-P1,Y2016
281,Control,5,Root,0.045321785,OTU5,Y16-P1,Y2016
282,Control,5,Root,0.055614932,OTU5,Y16-P1,Y2016
283,Control,6,Root,0.00852236,OTU5,Y16-P1,Y2016
284,Control,6,Root,0.021879884,OTU5,Y16-P1,Y2016
285,Control,6,Root,0.039605617,OTU5,Y16-P1,Y2016
286,Control,6,Root,0.00362628,OTU5,Y16-P1,Y2016
287,Control,6,Root,0.00209546,OTU5,Y16-P1,Y2016
288,Control,6,Root,0.027727273,OTU5,Y16-P1,Y2016
289,Control,7,Root,0.025702047,OTU5,Y16-P1,Y2016
290,Control,7,Root,0.016412032,OTU5,Y16-P1,Y2016
291,Control,7,Root,0.003468468,OTU5,Y16-P1,Y2016
292,Control,7,Root,0.024218626,OTU5,Y16-P1,Y2016
293,Control,7,Root,0.017106007,OTU5,Y16-P1,Y2016
294,Control,7,Root,0.00265186,OTU5,Y16-P1,Y2016
295,Control,8,Root,0.005478088,OTU5,Y16-P1,Y2016
296,Control,8,Root,0.041499331,OTU5,Y16-P1,Y2016
297,Control,8,Root,0.013993897,OTU5,Y16-P1,Y2016
298,Control,8,Root,0.007141794,OTU5,Y16-P1,Y2016
299,Control,8,Root,0.003873453,OTU5,Y16-P1,Y2016
300,Control,8,Root,0.014988725,OTU5,Y16-P1,Y2016
301,Control,9,Root,0.00866565,OTU5,Y16-P1,Y2016
302,Control,9,Root,0.018175853,OTU5,Y16-P1,Y2016
303,Control,9,Root,0.008793388,OTU5,Y16-P1,Y2016
304,Control,9,Root,0.005482588,OTU5,Y16-P1,Y2016
305,Control,9,Root,0.003855779,OTU5,Y16-P1,Y2016
306,Control,9,Root,0.039941302,OTU5,Y16-P1,Y2016
307,Control,10,Root,0.026147783,OTU5,Y16-P1,Y2016
308,Control,10,Root,0.082289653,OTU5,Y16-P1,Y2016
309,Control,10,Root,0.075765781,OTU5,Y16-P1,Y2016
310,Control,10,Root,0.020290561,OTU5,Y16-P1,Y2016
311,Control,10,Root,0.027687152,OTU5,Y16-P1,Y2016
312,Control,10,Root,0.069105142,OTU5,Y16-P1,Y2016
313,Control,11,Root,0.066907578,OTU5,Y16-P1,Y2016
314,Control,11,Root,0.032024212,OTU5,Y16-P1,Y2016
315,Control,11,Root,0.033194892,OTU5,Y16-P1,Y2016
316,Control,11,Root,0.034968746,OTU5,Y16-P1,Y2016
317,Control,11,Root,0.013959707,OTU5,Y16-P1,Y2016
318,Control,11,Root,0.027323724,OTU5,Y16-P1,Y2016
319,Control,11,Root,0.064346464,OTU5,Y16-P1,Y2016
320,Control,11,Root,0.023133783,OTU5,Y16-P1,Y2016
321,Control,11,Root,0.128295156,OTU5,Y16-P1,Y2016
322,Control,12,Root,0.008455035,OTU5,Y16-P1,Y2016
323,Control,12,Root,0.017816079,OTU5,Y16-P1,Y2016
324,Control,12,Root,0.008863892,OTU5,Y16-P1,Y2016
325,Control,12,Root,0.009411062,OTU5,Y16-P1,Y2016
326,Control,12,Root,0.003568352,OTU5,Y16-P1,Y2016
327,Control,12,Root,0.014968987,OTU5,Y16-P1,Y2016
328,Control,13,Root,0.00433163,OTU5,Y16-P1,Y2016
329,Control,13,Root,0.00977604,OTU5,Y16-P1,Y2016
330,Control,13,Root,0.003822709,OTU5,Y16-P1,Y2016
331,Control,13,Root,0.007687577,OTU5,Y16-P1,Y2016
332,Control,13,Root,0.002534965,OTU5,Y16-P1,Y2016
333,Control,13,Root,0.003172622,OTU5,Y16-P1,Y2016
334,Control,14,Root,0.049135308,OTU5,Y16-P1,Y2016
335,Control,14,Root,0.059653328,OTU5,Y16-P1,Y2016
336,Control,14,Root,0.003761837,OTU5,Y16-P1,Y2016
337,Control,14,Root,0.010684378,OTU5,Y16-P1,Y2016
338,Control,14,Root,0.012206448,OTU5,Y16-P1,Y2016
339,Control,14,Root,0.035925711,OTU5,Y16-P1,Y2016
340,Control,15,Root,0.012366634,OTU5,Y16-P1,Y2016
341,Control,15,Root,0.00138484,OTU5,Y16-P1,Y2016
342,Control,15,Root,0.002494093,OTU5,Y16-P1,Y2016
343,Control,15,Root,0.001634114,OTU5,Y16-P1,Y2016
344,Control,15,Root,0.001620507,OTU5,Y16-P1,Y2016
345,Control,15,Root,0.002476632,OTU5,Y16-P1,Y2016
346,Control,16,Root,0.004112297,OTU5,Y16-P1,Y2016
347,Control,16,Root,0.004118339,OTU5,Y16-P1,Y2016
348,Control,16,Root,0.007236977,OTU5,Y16-P1,Y2016
349,Control,16,Root,0.001557535,OTU5,Y16-P1,Y2016
350,Control,16,Root,0.001400841,OTU5,Y16-P1,Y2016
351,Control,16,Root,0.006297519,OTU5,Y16-P1,Y2016
352,Control,17,Root,0.004619134,OTU5,Y16-P1,Y2016
353,Control,17,Root,0.006936821,OTU5,Y16-P1,Y2016
354,Control,17,Root,0.001167106,OTU5,Y16-P1,Y2016
355,Control,17,Root,0.002359519,OTU5,Y16-P1,Y2016
356,Control,17,Root,0.000868464,OTU5,Y16-P1,Y2016
357,Control,17,Root,0.015272598,OTU5,Y16-P1,Y2016
511,Control,0,Soil,0.010535312,OTU5,Y16-P1,Y2016
512,Control,0,Soil,0.011131289,OTU5,Y16-P1,Y2016
513,Control,0,Soil,0.010454203,OTU5,Y16-P1,Y2016
514,Control,0,Soil,0.008803967,OTU5,Y16-P1,Y2016
515,Control,0,Soil,0.008386058,OTU5,Y16-P1,Y2016
516,Control,0,Soil,0.011605656,OTU5,Y16-P1,Y2016
517,Control,1,Soil,0.005043416,OTU5,Y16-P1,Y2016
518,Control,1,Soil,0.008740974,OTU5,Y16-P1,Y2016
519,Control,1,Soil,0.006875301,OTU5,Y16-P1,Y2016
520,Control,1,Soil,0.006711581,OTU5,Y16-P1,Y2016
521,Control,1,Soil,0.011454688,OTU5,Y16-P1,Y2016
522,Control,1,Soil,0.014829343,OTU5,Y16-P1,Y2016
523,Control,2,Soil,0.010514344,OTU5,Y16-P1,Y2016
524,Control,2,Soil,0.009903132,OTU5,Y16-P1,Y2016
525,Control,2,Soil,0.00799439,OTU5,Y16-P1,Y2016
526,Control,2,Soil,0.012082854,OTU5,Y16-P1,Y2016
527,Control,2,Soil,0.008183076,OTU5,Y16-P1,Y2016
528,Control,2,Soil,0.014789938,OTU5,Y16-P1,Y2016
529,Control,3,Soil,0.011137566,OTU5,Y16-P1,Y2016
530,Control,3,Soil,0.01174698,OTU5,Y16-P1,Y2016
531,Control,3,Soil,0.009691096,OTU5,Y16-P1,Y2016
532,Control,3,Soil,0.004854369,OTU5,Y16-P1,Y2016
533,Control,3,Soil,0.009728062,OTU5,Y16-P1,Y2016
534,Control,3,Soil,0.012761365,OTU5,Y16-P1,Y2016
535,Control,4,Soil,0.00828535,OTU5,Y16-P1,Y2016
536,Control,4,Soil,0.01457702,OTU5,Y16-P1,Y2016
537,Control,4,Soil,0.004457862,OTU5,Y16-P1,Y2016
538,Control,4,Soil,0.00709977,OTU5,Y16-P1,Y2016
539,Control,4,Soil,0.00485779,OTU5,Y16-P1,Y2016
540,Control,4,Soil,0.016409506,OTU5,Y16-P1,Y2016
541,Control,5,Soil,0.005059449,OTU5,Y16-P1,Y2016
542,Control,5,Soil,0.010633484,OTU5,Y16-P1,Y2016
543,Control,5,Soil,0.007722008,OTU5,Y16-P1,Y2016
544,Control,5,Soil,0.017481032,OTU5,Y16-P1,Y2016
545,Control,5,Soil,0.008814991,OTU5,Y16-P1,Y2016
546,Control,5,Soil,0.014780405,OTU5,Y16-P1,Y2016
547,Control,6,Soil,0.014556269,OTU5,Y16-P1,Y2016
548,Control,6,Soil,0.010741044,OTU5,Y16-P1,Y2016
549,Control,6,Soil,0.010996785,OTU5,Y16-P1,Y2016
550,Control,6,Soil,0.012294927,OTU5,Y16-P1,Y2016
551,Control,6,Soil,0.01167002,OTU5,Y16-P1,Y2016
552,Control,6,Soil,0.013280212,OTU5,Y16-P1,Y2016
553,Control,7,Soil,0.012326901,OTU5,Y16-P1,Y2016
554,Control,7,Soil,0.013848532,OTU5,Y16-P1,Y2016
555,Control,7,Soil,0.015246321,OTU5,Y16-P1,Y2016
556,Control,7,Soil,0.009072831,OTU5,Y16-P1,Y2016
557,Control,7,Soil,0.006552371,OTU5,Y16-P1,Y2016
558,Control,7,Soil,0.017031328,OTU5,Y16-P1,Y2016
559,Control,8,Soil,0.010968744,OTU5,Y16-P1,Y2016
560,Control,8,Soil,0.012193883,OTU5,Y16-P1,Y2016
561,Control,8,Soil,0.009174686,OTU5,Y16-P1,Y2016
562,Control,8,Soil,0.011238586,OTU5,Y16-P1,Y2016
563,Control,8,Soil,0.017242826,OTU5,Y16-P1,Y2016
564,Control,8,Soil,0.010453902,OTU5,Y16-P1,Y2016
565,Control,9,Soil,0.010814582,OTU5,Y16-P1,Y2016
566,Control,9,Soil,0.006673715,OTU5,Y16-P1,Y2016
567,Control,9,Soil,0.006730402,OTU5,Y16-P1,Y2016
568,Control,9,Soil,0.008747652,OTU5,Y16-P1,Y2016
569,Control,9,Soil,0.011135117,OTU5,Y16-P1,Y2016
570,Control,9,Soil,0.018035557,OTU5,Y16-P1,Y2016
571,Control,10,Soil,0.006463602,OTU5,Y16-P1,Y2016
572,Control,10,Soil,0.005312757,OTU5,Y16-P1,Y2016
573,Control,10,Soil,0.006040992,OTU5,Y16-P1,Y2016
574,Control,10,Soil,0.006280365,OTU5,Y16-P1,Y2016
575,Control,10,Soil,0.032998922,OTU5,Y16-P1,Y2016
576,Control,10,Soil,0.008986004,OTU5,Y16-P1,Y2016
577,Control,11,Soil,0.010361711,OTU5,Y16-P1,Y2016
578,Control,11,Soil,0.008929377,OTU5,Y16-P1,Y2016
579,Control,11,Soil,0.013574536,OTU5,Y16-P1,Y2016
580,Control,11,Soil,0.003466205,OTU5,Y16-P1,Y2016
581,Control,11,Soil,0.011228407,OTU5,Y16-P1,Y2016
582,Control,11,Soil,0.010557782,OTU5,Y16-P1,Y2016
583,Control,12,Soil,0.006289763,OTU5,Y16-P1,Y2016
584,Control,12,Soil,0.008263998,OTU5,Y16-P1,Y2016
585,Control,12,Soil,0.004966065,OTU5,Y16-P1,Y2016
586,Control,12,Soil,0.009824199,OTU5,Y16-P1,Y2016
587,Control,12,Soil,0.012842176,OTU5,Y16-P1,Y2016
588,Control,12,Soil,0.010327022,OTU5,Y16-P1,Y2016
589,Control,13,Soil,0.006784772,OTU5,Y16-P1,Y2016
590,Control,13,Soil,0.006364697,OTU5,Y16-P1,Y2016
591,Control,13,Soil,0.007585148,OTU5,Y16-P1,Y2016
592,Control,13,Soil,0.002618328,OTU5,Y16-P1,Y2016
593,Control,13,Soil,0.011479272,OTU5,Y16-P1,Y2016
594,Control,13,Soil,0.007224114,OTU5,Y16-P1,Y2016
595,Control,14,Soil,0.003252033,OTU5,Y16-P1,Y2016
596,Control,14,Soil,0.006161068,OTU5,Y16-P1,Y2016
597,Control,14,Soil,0.006315789,OTU5,Y16-P1,Y2016
598,Control,14,Soil,0.006724401,OTU5,Y16-P1,Y2016
599,Control,14,Soil,0.007152547,OTU5,Y16-P1,Y2016
600,Control,14,Soil,0.009534834,OTU5,Y16-P1,Y2016
601,Control,15,Soil,0.001890359,OTU5,Y16-P1,Y2016
602,Control,15,Soil,0.008189602,OTU5,Y16-P1,Y2016
603,Control,15,Soil,0.009290597,OTU5,Y16-P1,Y2016
604,Control,15,Soil,0.00498709,OTU5,Y16-P1,Y2016
605,Control,15,Soil,0.003872505,OTU5,Y16-P1,Y2016
606,Control,15,Soil,0.009959657,OTU5,Y16-P1,Y2016
607,Control,16,Soil,0.007462687,OTU5,Y16-P1,Y2016
608,Control,16,Soil,0.042113499,OTU5,Y16-P1,Y2016
609,Control,16,Soil,0.006776815,OTU5,Y16-P1,Y2016
610,Control,16,Soil,0.005715409,OTU5,Y16-P1,Y2016
611,Control,16,Soil,0.011728807,OTU5,Y16-P1,Y2016
612,Control,16,Soil,0.033256319,OTU5,Y16-P1,Y2016
613,Control,17,Soil,0.003440622,OTU5,Y16-P1,Y2016
614,Control,17,Soil,0.006209877,OTU5,Y16-P1,Y2016
615,Control,17,Soil,0.004750926,OTU5,Y16-P1,Y2016
616,Control,17,Soil,0.002367477,OTU5,Y16-P1,Y2016
617,Control,17,Soil,0.002771605,OTU5,Y16-P1,Y2016
618,Control,17,Soil,0.007756949,OTU5,Y16-P1,Y2016
783,Control,10,Root,0.003300866,OTU5,Y17-P1,Y2017
786,Control,10,Soil,0.00450554,OTU5,Y17-P1,Y2017
789,Control,10,Rhizosphere,0.013224426,OTU5,Y17-P1,Y2017
792,Control,13,Root,0.002746531,OTU5,Y17-P1,Y2017
794,Control,13,Soil,0.009245173,OTU5,Y17-P1,Y2017
796,Control,13,Rhizosphere,0.004946093,OTU5,Y17-P1,Y2017
799,Control,17,Root,0.000790267,OTU5,Y17-P1,Y2017
802,Control,17,Soil,0.005684265,OTU5,Y17-P1,Y2017
805,Control,17,Rhizosphere,0.002649056,OTU5,Y17-P1,Y2017
806,Control,2,Root,0.010183371,OTU5,Y17-P1,Y2017
807,Control,2,Soil,0.001113135,OTU5,Y17-P1,Y2017
808,Control,2,Rhizosphere,0.00030018,OTU5,Y17-P1,Y2017
810,Control,5,Root,0.048541132,OTU5,Y17-P1,Y2017
812,Control,5,Soil,0.0010921,OTU5,Y17-P1,Y2017
814,Control,5,Rhizosphere,0.081630283,OTU5,Y17-P1,Y2017
816,Control,8,Root,0.053054718,OTU5,Y17-P1,Y2017
819,Control,8,Rhizosphere,0.083646809,OTU5,Y17-P1,Y2017
822,Control,9,Root,0.001548045,OTU5,Y17-P1,Y2017
825,Control,9,Soil,0.007766514,OTU5,Y17-P1,Y2017
828,Control,9,Rhizosphere,0.029245442,OTU5,Y17-P1,Y2017
831,Control,10,Root,0.000555679,OTU5,Y17-P2,Y2017
834,Control,10,Root,0.023177297,OTU5,Y17-P2,Y2017
838,Control,10,Root,0.003149044,OTU5,Y17-P2,Y2017
840,Control,10,Soil,0.003525152,OTU5,Y17-P2,Y2017
843,Control,10,Soil,0.005351985,OTU5,Y17-P2,Y2017
847,Control,10,Soil,0.001178396,OTU5,Y17-P2,Y2017
849,Control,10,Rhizosphere,0.003990491,OTU5,Y17-P2,Y2017
852,Control,10,Rhizosphere,0.028994497,OTU5,Y17-P2,Y2017
856,Control,10,Rhizosphere,0.021430765,OTU5,Y17-P2,Y2017
858,Control,11,Root,0.004488795,OTU5,Y17-P2,Y2017
861,Control,11,Root,0.009874743,OTU5,Y17-P2,Y2017
865,Control,11,Root,0.01514072,OTU5,Y17-P2,Y2017
867,Control,11,Soil,0.002741021,OTU5,Y17-P2,Y2017
870,Control,11,Soil,0.003907751,OTU5,Y17-P2,Y2017
874,Control,11,Soil,0.000833532,OTU5,Y17-P2,Y2017
876,Control,11,Rhizosphere,0.00862069,OTU5,Y17-P2,Y2017
879,Control,11,Rhizosphere,0.025047259,OTU5,Y17-P2,Y2017
883,Control,11,Rhizosphere,0.016510242,OTU5,Y17-P2,Y2017
885,Control,12,Root,0.007764103,OTU5,Y17-P2,Y2017
888,Control,12,Root,0.011193402,OTU5,Y17-P2,Y2017
892,Control,12,Root,0.016170591,OTU5,Y17-P2,Y2017
894,Control,12,Soil,0.004464286,OTU5,Y17-P2,Y2017
896,Control,12,Soil,0.004211758,OTU5,Y17-P2,Y2017
900,Control,12,Soil,0.00203252,OTU5,Y17-P2,Y2017
902,Control,12,Rhizosphere,0.006215316,OTU5,Y17-P2,Y2017
905,Control,12,Rhizosphere,0.017582183,OTU5,Y17-P2,Y2017
909,Control,12,Rhizosphere,0.016471978,OTU5,Y17-P2,Y2017
911,Control,13,Root,0.001022637,OTU5,Y17-P2,Y2017
914,Control,13,Root,0.022771633,OTU5,Y17-P2,Y2017
918,Control,13,Root,0.008559432,OTU5,Y17-P2,Y2017
923,Control,13,Soil,0.002754206,OTU5,Y17-P2,Y2017
928,Control,13,Rhizosphere,0.014413083,OTU5,Y17-P2,Y2017
930,Control,15,Root,0.000318359,OTU5,Y17-P2,Y2017
933,Control,15,Root,0.001886028,OTU5,Y17-P2,Y2017
937,Control,15,Root,0.001338141,OTU5,Y17-P2,Y2017
939,Control,15,Soil,0.001296986,OTU5,Y17-P2,Y2017
942,Control,15,Soil,0.003414948,OTU5,Y17-P2,Y2017
945,Control,15,Soil,0.003659693,OTU5,Y17-P2,Y2017
947,Control,15,Rhizosphere,0.003063346,OTU5,Y17-P2,Y2017
950,Control,15,Rhizosphere,0.004330243,OTU5,Y17-P2,Y2017
953,Control,15,Rhizosphere,0.004499204,OTU5,Y17-P2,Y2017
955,Control,17,Root,0.000366915,OTU5,Y17-P2,Y2017
958,Control,17,Root,0.004858142,OTU5,Y17-P2,Y2017
962,Control,17,Root,0.000701816,OTU5,Y17-P2,Y2017
964,Control,17,Soil,0.003186678,OTU5,Y17-P2,Y2017
967,Control,17,Soil,0.005403551,OTU5,Y17-P2,Y2017
971,Control,17,Soil,0.002685164,OTU5,Y17-P2,Y2017
973,Control,17,Rhizosphere,0.001793237,OTU5,Y17-P2,Y2017
976,Control,17,Rhizosphere,0.006523458,OTU5,Y17-P2,Y2017
980,Control,17,Rhizosphere,0.041907474,OTU5,Y17-P2,Y2017
982,Control,2,Root,0.000441163,OTU5,Y17-P2,Y2017
985,Control,2,Soil,0.001952564,OTU5,Y17-P2,Y2017
988,Control,2,Rhizosphere,0.001721093,OTU5,Y17-P2,Y2017
991,Control,3,Root,0.003774707,OTU5,Y17-P2,Y2017
993,Control,3,Root,0.011704392,OTU5,Y17-P2,Y2017
995,Control,3,Root,0.002814374,OTU5,Y17-P2,Y2017
996,Control,3,Soil,0.002951639,OTU5,Y17-P2,Y2017
998,Control,3,Soil,0.004725405,OTU5,Y17-P2,Y2017
1001,Control,3,Soil,0.003004077,OTU5,Y17-P2,Y2017
1002,Control,3,Rhizosphere,0.008903728,OTU5,Y17-P2,Y2017
1004,Control,3,Rhizosphere,0.00411547,OTU5,Y17-P2,Y2017
1007,Control,3,Rhizosphere,0.003098661,OTU5,Y17-P2,Y2017
1008,Control,4,Root,0.010352265,OTU5,Y17-P2,Y2017
1010,Control,4,Root,0.018747377,OTU5,Y17-P2,Y2017
